"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2011,2012,2013,2014,
"Bulgaria","918","Intensive Margin","within_theil","Value","1.84173375368118","1.92645566174269","1.886284917593","1.77618587017059",
"Tajikistan","923","Extensive Margin","between_theil","Value","0.021634602914645","0.0165458334734012","0.0118414953755019","0.0059229806065559",
"Tajikistan","923","Intensive Margin","within_theil","Value","4.16321455677098","4.62826677574776","4.33254317954197","3.80541968345642",
"Tajikistan","923","Export Diversification Index","total_theil","Value","4.1848493","4.6448126","4.3443847","3.8113427",
"Spain","184","Extensive Margin","between_theil","Value","0.128268896252848","0.127704463317059","0.132263443316333","0.132273131981492",
"Spain","184","Intensive Margin","within_theil","Value","1.59872737154365","1.60195524245501","1.61032021045685","1.61118311434984",
"Spain","184","Export Diversification Index","total_theil","Value","1.7269963","1.7296597","1.7425836","1.7434562",
"Estonia","939","Extensive Margin","between_theil","Value","0.0626569426236614","0.0542449876666069","0.0559311955185562","0.0542449876666069",
"Estonia","939","Intensive Margin","within_theil","Value","2.47289467397059","2.48903441429138","2.25570750236511","2.36765742301941",
"Estonia","939","Export Diversification Index","total_theil","Value","2.5355515","2.5432794","2.3116386","2.4219024",
"Ethiopia","644","Extensive Margin","between_theil","Value","0.146179452501783","0.149885624426298","0.153592956927331","0.14433242380619",
"Ethiopia","644","Intensive Margin","within_theil","Value","4.05719327926636","3.92306959305597","3.66233751698928","3.80149388313294",
"Venezuela, Republica Bolivariana de","299","Intensive Margin","within_theil","Value","4.43635931611061","4.52729737261083","4.69912315160036","4.84873762726784",
"Bermuda","319","Extensive Margin","between_theil","Value","1.47998759874866","0.683136204553914","0.07713992105064","0.475966669619083",
"Bermuda","319","Intensive Margin","within_theil","Value","4.00685420632362","3.7512286901474","5.00615233182907","3.58472144603729",
"Bermuda","319","Export Diversification Index","total_theil","Value","5.4868417","4.4343648","5.0832925","4.060688",
"Bolivia","218","Extensive Margin","between_theil","Value","0.0420580203213502","0.002333532422786","0.0005816370248795","0.001538909971714",
"Bolivia","218","Intensive Margin","within_theil","Value","3.7418843726613","3.92478233575821","4.01718908548355","4.14289754629135",
"Bolivia","218","Export Diversification Index","total_theil","Value","3.7839425","3.9271159","4.0177708","4.1444364",
"Cuba","928","Intensive Margin","within_theil","Value","2.72226801794022","2.46934974193631","2.55368557019392","2.78053599596024",
"Cuba","928","Export Diversification Index","total_theil","Value","3.6021075","3.6099389","3.440583","3.6765664",
"Cayman Islands","377","Extensive Margin","between_theil","Value","0.241229016008206","0.237242475152016","0.241283027872661","0.237242475152016",
"Cayman Islands","377","Intensive Margin","within_theil","Value","5.94203498378556","5.327880859375","5.09576741009914","5.57941102981567",
"Cayman Islands","377","Export Diversification Index","total_theil","Value","6.1832638","5.5651236","5.3370504","5.8166537",
"Cyprus","423","Extensive Margin","between_theil","Value","0.0547905333071697","0.122557799519768","0.14315755588372","0.0880941972136498",
"Cyprus","423","Intensive Margin","within_theil","Value","2.0318329873553","1.93242702435236","2.00958693027496","2.0705543756485",
"Cyprus","423","Export Diversification Index","total_theil","Value","2.0866234","2.0549848","2.1527445","2.1586485",
"Maldives","556","Export Diversification Index","total_theil","Value","5.3515663","5.5059943","5.6100488","5.5400791",
"Mexico","273","Extensive Margin","between_theil","Value","0.264932572841644","0.267992900684476","0.276796110905707","0.274339227005839",
"Mexico","273","Intensive Margin","within_theil","Value","2.22994086146355","2.24350883066654","2.19354812800884","2.15660087764263",
"Mexico","273","Export Diversification Index","total_theil","Value","2.4948735","2.5115018","2.4703443","2.4309402",
"Marshall Islands, Republic of","867","Extensive Margin","between_theil","Value","0.874143731254662","0.839308261489227","0.835476983249191","0.831949591636658",
"Marshall Islands, Republic of","867","Intensive Margin","within_theil","Value","4.83080736966804","4.44420269387456","4.25036668777466","4.62160110473633",
"Panama","283","Extensive Margin","between_theil","Value","0.367453433573246","0.532945718616247","0.477014768657269","0.317111026495695",
"Panama","283","Intensive Margin","within_theil","Value","2.02379047870636","1.81135022640228","2.2696373462677","2.33707684278488",
"Panama","283","Export Diversification Index","total_theil","Value","2.3912439","2.344296","2.7466521","2.6541879",
"Syrian Arab Republic","463","Extensive Margin","between_theil","Value","0.931965295225382","0.0660250356175816","0.0218958780169487","0.0617024153470993",
"Syrian Arab Republic","463","Intensive Margin","within_theil","Value","3.36735853552818","1.95710569620132","2.17886990308762","2.22666317224503",
"Syrian Arab Republic","463","Export Diversification Index","total_theil","Value","4.299324","2.0231307","2.2007658","2.2883656",
"Chad","628","Extensive Margin","between_theil","Value","0.065905089758214","0.0567706073870795","0.0617487727930222","0.0584289453690872",
"Korea, Democratic People's Rep. of","954","Intensive Margin","within_theil","Value","2.56272176016137","2.64595374825876","2.79658579490206","2.889315366745",
"North Macedonia, Republic of","962","Export Diversification Index","total_theil","Value","2.9874399","2.9831874","3.0257497","3.1171408",
"Mali","678","Extensive Margin","between_theil","Value","0.535198793543117","0.646879596444109","0.642628535628319","0.642005071043968",
"Mali","678","Intensive Margin","within_theil","Value","3.44514514719776","3.63073291859473","3.66093957424164","3.51601779460907",
"Mali","678","Export Diversification Index","total_theil","Value","3.9803441","4.2776127","4.3035679","4.1580229",
"Malta","181","Extensive Margin","between_theil","Value","1.06335160077953","1.00335094061299","1.02665662451465","0.953891418874264",
"Malta","181","Intensive Margin","within_theil","Value","3.11725052284601","3.10502026776794","2.96620189280657","2.97383773326874",
"Malta","181","Export Diversification Index","total_theil","Value","4.1806021","4.1083713","3.9928584","3.9277291",
"Myanmar","518","Extensive Margin","between_theil","Value","0.16901586200526","0.0966697650105557","0.171997129909624","0.482966534793377",
"Myanmar","518","Intensive Margin","within_theil","Value","3.77016778977122","3.8879120620386","3.73326671123505","4.04734742641449",
"Myanmar","518","Export Diversification Index","total_theil","Value","3.9391837","3.9845817","3.9052639","4.530314",
"Mongolia","948","Extensive Margin","between_theil","Value","0.130415997208568","0.126945675432097","0.119245672124094","0.124905344273429",
"Mongolia","948","Intensive Margin","within_theil","Value","4.35654810910273","4.37918301652826","4.29728624601739","4.54376544803381",
"Mongolia","948","Export Diversification Index","total_theil","Value","4.4869642","4.5061288","4.416532","4.6686707",
"Mozambique","688","Extensive Margin","between_theil","Value","0.0337598913249764","0.0236713566231681","0.0323467922962841","0.0287391096353531",
"Mozambique","688","Intensive Margin","within_theil","Value","4.37682018020132","4.10999950102087","3.95587546069692","3.90567302703857",
"Mozambique","688","Export Diversification Index","total_theil","Value","4.4105802","4.1336708","3.9882224","3.9344122",
"Mauritania","682","Extensive Margin","between_theil","Value","0.137337615039371","0.0917905337214151","0.103727088856312","0.0867972783744335",
"Mauritania","682","Intensive Margin","within_theil","Value","4.8574017585488","4.5807663759042","4.56919991970062","4.42279380559921",
"French Territories: New Caledonia","839","Intensive Margin","within_theil","Value","3.41279201673751","3.28210938791744","3.16771155595779","3.25519213080406",
"French Territories: New Caledonia","839","Export Diversification Index","total_theil","Value","5.5996933","5.3658562","5.072504","5.2894349",
"Niger","692","Extensive Margin","between_theil","Value","0.157344105508599","0.0125797565560788","0.238950250395302","0.0193554097786546",
"Brazil","223","Export Diversification Index","total_theil","Value","2.6026452","2.5704279","2.5355728","2.5630639",
"Barbados","316","Extensive Margin","between_theil","Value","0.0758274643344274","0.0333293676376343","0.598037794232368","0.751207754015923",
"Barbados","316","Intensive Margin","within_theil","Value","2.34743750095367","2.32569122314453","2.37970364093781","2.44023156166077",
"Barbados","316","Export Diversification Index","total_theil","Value","2.423265","2.3590207","2.9777415","3.1914394",
"Brunei Darussalam","516","Extensive Margin","between_theil","Value","0.41900422616018","0.411871939502194","0.404662311053305","0.399880737066269",
"Brunei Darussalam","516","Intensive Margin","within_theil","Value","5.10924756900931","5.10355861121161","5.16702024900587","4.98395729064941",
"Peru","293","Extensive Margin","between_theil","Value","0.576168279134189","0.563350223936141","0.557870073243976","0.495368205010891",
"Peru","293","Intensive Margin","within_theil","Value","2.48458302980475","2.42621563374996","2.46167607605457","2.37440124154091",
"Peru","293","Export Diversification Index","total_theil","Value","3.0607512","2.9895658","3.019546","2.8697693",
"Philippines","566","Extensive Margin","between_theil","Value","0.488739676716091","0.45385761263315","0.483862914144993","0.518675722181797",
"Philippines","566","Intensive Margin","within_theil","Value","2.65903434392794","2.6426997877752","2.576096534729","2.56313848495483",
"Denmark","128","Extensive Margin","between_theil","Value","0.0750814296957287","0.0752280511019308","0.0752662696731932","0.075187027665379",
"Denmark","128","Intensive Margin","within_theil","Value","1.93921717163175","2.01417724858038","1.98502584453672","1.96648547239602",
"Denmark","128","Export Diversification Index","total_theil","Value","2.0142987","2.0894053","2.060292","2.0416725",
"Dominican Republic","243","Extensive Margin","between_theil","Value","0.0421096757054329","0.0589233573227546","0.0449470577686539","0.0787667706608772",
"Dominican Republic","243","Intensive Margin","within_theil","Value","2.39843791723251","2.35493250341096","2.41913777589798","2.34081852436066",
"Dominican Republic","243","Export Diversification Index","total_theil","Value","2.4405477","2.4138558","2.4640849","2.4195852",
"Algeria","612","Extensive Margin","between_theil","Value","0.569910298652032","0.566231168428152","0.572969610628206","0.559522674535401",
"Algeria","612","Intensive Margin","within_theil","Value","4.7864259119156","4.82197962007149","4.85052263364196","4.74807671085",
"Algeria","612","Export Diversification Index","total_theil","Value","5.3563361","5.3882108","5.4234924","5.3075995",
"Ecuador","248","Extensive Margin","between_theil","Value","1.15146197750845","1.11707938923965","1.17770939878915","1.21779389493167",
"Ecuador","248","Intensive Margin","within_theil","Value","2.92243719100952","2.97064448822198","3.05117144770162","3.08019489049911",
"Ecuador","248","Export Diversification Index","total_theil","Value","4.0738993","4.0877237","4.2288809","4.2979889",
"Cote d'Ivoire","662","Extensive Margin","between_theil","Value","0.590846331633268","0.55710583738485","0.606070773675998","0.6888263579458",
"St. Lucia","362","Export Diversification Index","total_theil","Value","5.1585083","3.8822496","3.974472","3.9306979",
"Equatorial Guinea","642","Export Diversification Index","total_theil","Value","5.6914077","5.7221794","5.6416435","5.6524262",
"Greece","174","Extensive Margin","between_theil","Value","0.417106362059712","0.445403711870313","0.44200383592397","0.423836902715266",
"Greece","174","Intensive Margin","within_theil","Value","2.21981690824032","2.54089073836803","2.59536671638489","2.5936141461134",
"Greece","174","Export Diversification Index","total_theil","Value","2.6369233","2.9862945","3.0373704","3.017451",
"Grenada","328","Extensive Margin","between_theil","Value","0.280772596597672","0.282398150998233","0.280772596597672","0.280772715806961",
"Grenada","328","Intensive Margin","within_theil","Value","3.71878600120544","3.84250664710998","4.04736852645874","3.64714360237122",
"Grenada","328","Export Diversification Index","total_theil","Value","3.9995587","4.1249046","4.3281412","3.9279163",
"Greenland","326","Extensive Margin","between_theil","Value","0.230971977340147","0.225145041941414","0.223143547773361","0.223143547773361",
"Greenland","326","Intensive Margin","within_theil","Value","4.60881936836813","4.85065221786499","4.79162883758545","4.86855316162109",
"Greenland","326","Export Diversification Index","total_theil","Value","4.8397913","5.0757971","5.0147724","5.0916967",
"Guatemala","258","Extensive Margin","between_theil","Value","0.242882899940014","0.238039076328278","0.212986936752799","0.195245280861855",
"Guatemala","258","Intensive Margin","within_theil","Value","2.17692577838898","2.1545821428299","2.10603882722626","2.15330189466476",
"Guatemala","258","Export Diversification Index","total_theil","Value","2.4198086","2.3926213","2.3190258","2.3485472",
"Norway","142","Intensive Margin","within_theil","Value","3.70540175307542","3.7023935848847","3.58508254960179","3.59395608305931",
"Paraguay","288","Intensive Margin","within_theil","Value","3.9833099078387","3.61168857026496","3.75024747848511","3.533900141716",
"Paraguay","288","Export Diversification Index","total_theil","Value","3.9976888","3.6615584","3.8310304","3.757314",
"French Territories: French Polynesia","887","Extensive Margin","between_theil","Value","-0.0071116150742725","-0.0161983926764151","-0.0290983870017523","-0.0346013978123665",
"French Territories: French Polynesia","887","Intensive Margin","within_theil","Value","4.36954491013603","4.32507066713879","4.31593753397465","4.33154913783073",
"French Territories: French Polynesia","887","Export Diversification Index","total_theil","Value","4.3624334","4.3088722","4.286839","4.296948",
"Qatar","453","Extensive Margin","between_theil","Value","0.204289149220287","0.125707194101855","0.137855488728328","0.133098289370537",
"Qatar","453","Intensive Margin","within_theil","Value","4.47135686349066","4.72055627717714","4.53480015363311","4.54295003414154",
"Qatar","453","Export Diversification Index","total_theil","Value","4.6756458","4.8462634","4.6726556","4.6760483",
